DATAFLOW,LAST UPDATE,freq,unit,rskpovth,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2005,42.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2006,42.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2007,45.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2008,44.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2009,42.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2010,42.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2011,41.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2012,45.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2013,49.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2014,47.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2015,47.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2016,48.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2017,46.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2018,44.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2019,45.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2020,43.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2021,46.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2022,41.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2023,39.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2024,40.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,M,IT,2025,44.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2004,44.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2005,42.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2006,43.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2007,43.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2008,43.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2009,40.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2010,41.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2011,41.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2012,44.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2013,46.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2014,45.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2015,45.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2016,47.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2017,45.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2018,44.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2019,45.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2020,43.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2021,46.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2022,43.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2023,44.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2024,42.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-24,T,IT,2025,45.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2004,38.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2005,36.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2006,37.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2007,36.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2008,37.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2009,34.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2010,38.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2011,37.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2012,39.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2013,41.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2014,40.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2015,40.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2016,41.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2017,41.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2018,42.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2019,43.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2020,42.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2021,44.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2022,40.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2023,43.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2024,41.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,F,IT,2025,41.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2004,39.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2005,37.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2006,38.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2007,40.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2008,40.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2009,37.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2010,39.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2011,39.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2012,41.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2013,44.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2014,43.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2015,44.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2016,45.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2017,43.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2018,41.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2019,43.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2020,39.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2021,43.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2022,39.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2023,38.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2024,39.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,M,IT,2025,41.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2004,39.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2005,37.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2006,37.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2007,38.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2008,38.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2009,36.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2010,38.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2011,38.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2012,40.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2013,42.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2014,41.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2015,42.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2016,43.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2017,42.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2018,42.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2019,43.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2020,41.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2021,43.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2022,40.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2023,40.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2024,40.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y15-29,T,IT,2025,41.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2004,47.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2005,46.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2006,48.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2007,44.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2008,42.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2009,39.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2010,43.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2011,42.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2012,46.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2013,43.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2014,43.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2015,41.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2016,45.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2017,45.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2018,47.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2019,48.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2020,45.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2021,49.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2022,48.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2023,48.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2024,46.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,F,IT,2025,46.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2004,42.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2005,44.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2006,43.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2007,47.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2008,46.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2009,43.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2010,42.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2011,43.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2012,47.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2013,51.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2014,46.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2015,47.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2016,50.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2017,49.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2018,43.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2019,47.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2020,40.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2021,44.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2022,45.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2023,41.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2024,41.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,M,IT,2025,49.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2004,44.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2005,45.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2006,45.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2007,46.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2008,44.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2009,41.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2010,42.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2011,43.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2012,46.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2013,47.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2014,45.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2015,44.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2016,47.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2017,47.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2018,45.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2019,47.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2020,43.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2021,46.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2022,46.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2023,44.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2024,43.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-19,T,IT,2025,48.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2004,44.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2005,42.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2006,43.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2007,42.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2008,41.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2009,38.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2010,41.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2011,40.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2012,43.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2013,43.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2014,42.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2015,42.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2016,43.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2017,43.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2018,43.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2019,45.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2020,43.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2021,45.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2022,45.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2023,49.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2024,46.3,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,F,IT,2025,46.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2004,43.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2005,42.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2006,42.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2007,44.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2008,44.8,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2009,41.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2010,42.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2011,41.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2012,45.4,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2013,48.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2014,47.0,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2015,46.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2016,49.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2017,46.9,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2018,44.6,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2019,46.2,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2020,43.1,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2021,45.5,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2022,41.7,,
ESTAT:ILC_LVHO05A(1.0),08/06/26 23:00:00,A,PC,TOTAL,Y16-24,M,IT,2023,39.5,,
