DATAFLOW,LAST UPDATE,freq,na_item,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2004,78.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2005,81.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2006,86,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2007,81.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2008,85,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2009,86,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2010,87.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2011,88.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2012,84.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2013,85.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2014,84.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2015,84.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2016,86.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2017,90,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2018,96.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2019,99.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2021,118.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2022,120.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2023,125.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RS22,2024,132.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2000,85.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2001,88.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2002,98.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2003,101.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2004,111.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2005,111.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2006,108.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2007,114.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2008,116.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2009,120.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2010,125.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2011,121.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2012,140.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2013,131.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2014,131.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2015,156.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2016,152.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2017,151.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2018,121.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2019,110.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2021,100.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2022,97.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2023,89.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZ,2024,95.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2000,85.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2001,88.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2002,98.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2003,101.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2004,111.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2005,111.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2006,108.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2007,114.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2008,116.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2009,120.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2010,125.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2011,121.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2012,140.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2013,131.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2014,131.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2015,156.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2016,152.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2017,151.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2018,121.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2019,110.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2021,100.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2022,97.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2023,89.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,RSZZ,2024,95.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2000,69,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2001,69.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2002,71.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2003,72.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2004,75.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2005,78,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2006,81.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2007,84.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2008,83.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2009,80,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2010,84.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2011,87.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2012,86.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2013,87.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2014,89.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2015,93.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2016,95.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2017,97.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2018,99.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2019,102,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2021,105.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2022,106.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2023,106.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE,2024,107.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2000,62.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2001,63.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2002,65.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2003,66.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2004,69.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2005,71.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2006,74.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2007,78.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2008,77.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2009,76.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2010,80.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2011,83.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2012,84,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2013,85.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2014,87.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2015,92.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2016,94.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2017,95.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2018,98.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2019,101.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2021,105.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2022,107.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2023,107.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE1,2024,109.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2000,58.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2001,59.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2002,60.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2003,61.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2004,64.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2005,67.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2006,70.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2007,74.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2008,74.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2009,75,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2010,77.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2011,81.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2012,81.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2013,83.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2014,86.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2015,91.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2016,93.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2017,94.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2018,97.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2019,101.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2021,105.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2022,107,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2023,107.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE11,2024,110.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2000,72.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2001,74,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2002,76.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2003,77.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2004,79.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2005,81.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2006,85.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2007,87.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2008,85.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2009,80.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2010,86.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2011,89.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2012,89.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2013,89.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2014,90.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2015,93.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2016,96.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2017,99.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2018,100.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2019,101,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2021,105.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2022,108.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2023,107.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE12,2024,108.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2000,71.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2001,72.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2002,73.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2003,75.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2004,78.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2005,80.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2006,84.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2007,88.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2008,87,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2009,81.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2010,86.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2011,88.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2012,87.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2013,88.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2014,90.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2015,95.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2016,97,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2017,99.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2018,100.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2019,102.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2021,105.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2022,106.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2023,107,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE2,2024,106.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2000,81.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2001,82,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2002,83.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2003,84.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2004,88.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2005,86.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2006,91.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2007,93.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2008,93.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2009,83.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2010,89.2,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2011,92.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2012,90.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2013,90.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2014,92.4,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2015,95.7,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2016,98.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2017,102.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2018,101.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2019,102.3,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2020,100,,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2021,106.8,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2022,106.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2023,104.9,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE21,2024,103.1,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE22,2000,70.5,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE22,2001,70.6,e,
ESTAT:NAMA_10R_2GVAGR(1.0),23/03/26 23:00:00,A,B1GQ,I20,SE22,2002,72.8,e,
