Area,ISO 3 code,Year,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Gas,%,51.52,,
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Hydro,%,17.23,,
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Nuclear,%,0.0,,
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Fossil,%,9.14,,
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Renewables,%,1.81,,
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Solar,%,0.64,,
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Wind,%,3.07,,
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,9.44,1.88,24.87
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Coal,TWh,39.73,-0.01,-0.03
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Gas,TWh,152.81,5.45,3.7
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Hydro,TWh,51.12,1.98,4.03
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Nuclear,TWh,0.0,0.0,
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,27.12,-2.88,-9.6
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,5.38,0.04,0.75
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Solar,TWh,1.91,1.23,180.88
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Wind,TWh,9.12,2.58,39.45
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Total,Total Generation,TWh,296.63,10.27,3.59
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,44.16,-0.8,-1.78
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,3.65,0.54,17.36
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,128.78,0.57,0.44
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,91.83,0.74,0.81
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,3.45,0.45,15.0
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,3.65,0.54,17.36
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.2,0.09,81.82
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,446.45,-12.13,-2.65
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,2.04,0.41,25.15
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,36.95,-0.17,-0.46
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,73.99,2.64,3.7
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,1.21,0.04,3.42
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.0,0.0,
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,17.84,-1.9,-9.63
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.2,0.0,0.0
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Solar,mtCO2,0.09,0.06,200.0
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Wind,mtCO2,0.11,0.03,37.5
Italy,ITA,2010,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Total,Total emissions,mtCO2,132.43,1.11,0.85
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Clean,GW,40.0,11.22,38.99
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Fossil,GW,86.82,0.87,1.01
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Gas and Other Fossil,GW,76.78,0.87,1.15
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,20.04,0.65,3.35
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Renewables,GW,40.0,11.22,38.99
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Wind and Solar,GW,19.96,10.57,112.57
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Bioenergy,GW,1.89,0.42,28.57
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Coal,GW,10.04,0.0,0.0
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Gas,GW,73.33,0.87,1.2
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Hydro,GW,17.78,0.22,1.25
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Nuclear,GW,0.0,0.0,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Other Fossil,GW,3.45,0.0,0.0
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Other Renewables,GW,0.37,0.01,2.78
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Solar,GW,13.04,9.44,262.22
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Wind,GW,6.92,1.13,19.52
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity demand,Demand,Demand,TWh,344.1,3.31,0.97
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity demand,Demand per capita,Demand per capita,MWh,5.7,0.04,0.71
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Clean,%,27.8,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,72.19,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,57.2,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,20.88,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,27.8,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,%,6.92,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,82.95,5.98,7.77
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,215.42,-4.24,-1.93
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,170.69,-9.24,-5.14
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,62.3,-3.64,-5.52
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,82.95,5.98,7.77
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,20.65,9.62,87.22
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Bioenergy,%,3.63,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Coal,%,14.99,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Gas,%,48.46,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Hydro,%,15.36,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Nuclear,%,0.0,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Fossil,%,8.74,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Renewables,%,1.89,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Solar,%,3.62,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Wind,%,3.3,,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,10.83,1.39,14.72
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Coal,TWh,44.73,5.0,12.58
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Gas,TWh,144.6,-8.21,-5.37
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Hydro,TWh,45.82,-5.3,-10.37
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Nuclear,TWh,0.0,0.0,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,26.09,-1.03,-3.8
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,5.65,0.27,5.02
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Solar,TWh,10.8,8.89,465.45
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Wind,TWh,9.85,0.73,8.0
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Total,Total Generation,TWh,298.37,1.74,0.59
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,45.73,1.57,3.56
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,4.27,0.62,16.99
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,128.68,-0.1,-0.08
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,87.18,-4.65,-5.06
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,3.64,0.19,5.51
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,4.27,0.62,16.99
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.63,0.43,215.0
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,445.59,-0.86,-0.19
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,2.34,0.3,14.71
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,41.5,4.55,12.31
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,70.01,-3.98,-5.38
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,1.09,-0.12,-9.92
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.0,0.0,
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,17.17,-0.67,-3.76
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.21,0.01,5.0
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Solar,mtCO2,0.51,0.42,466.67
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Wind,mtCO2,0.12,0.01,9.09
Italy,ITA,2011,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Total,Total emissions,mtCO2,132.95,0.52,0.39
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Clean,GW,45.86,5.86,14.65
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Fossil,GW,86.71,-0.11,-0.13
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Gas and Other Fossil,GW,76.67,-0.11,-0.14
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,21.1,1.06,5.29
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Renewables,GW,45.86,5.86,14.65
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Wind and Solar,GW,24.76,4.8,24.05
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Bioenergy,GW,2.79,0.9,47.62
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Coal,GW,10.04,0.0,0.0
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Gas,GW,73.22,-0.11,-0.15
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Hydro,GW,17.92,0.14,0.79
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Nuclear,GW,0.0,0.0,
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Other Fossil,GW,3.45,0.0,0.0
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Other Renewables,GW,0.39,0.02,5.41
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Solar,GW,16.66,3.62,27.76
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Wind,GW,8.1,1.18,17.05
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity demand,Demand,Demand,TWh,338.35,-5.75,-1.67
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity demand,Demand per capita,Demand per capita,MWh,5.59,-0.11,-1.93
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Clean,%,31.23,,
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,68.76,,
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,52.12,,
Italy,ITA,2012,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,20.3,,
