time,time_label,geo,geo_label,na_item,na_item_label,unit,unit_label,freq,freq_label,OBS_VALUE
2013,2013,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,PYP_MEUR,"Previous year prices, million euro",A,Annual,973655.2
2014,2014,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,PYP_MEUR,"Previous year prices, million euro",A,Annual,987405.5
2015,2015,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,PYP_MEUR,"Previous year prices, million euro",A,Annual,1008017.9
2016,2016,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,PYP_MEUR,"Previous year prices, million euro",A,Annual,1017350.8
2017,2017,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,PYP_MEUR,"Previous year prices, million euro",A,Annual,1035133.1
2018,2018,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,PYP_MEUR,"Previous year prices, million euro",A,Annual,1054419.1
2019,2019,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,PYP_MEUR,"Previous year prices, million euro",A,Annual,1068244.0
2020,2020,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,PYP_MEUR,"Previous year prices, million euro",A,Annual,963709.6
2021,2021,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,PYP_MEUR,"Previous year prices, million euro",A,Annual,1022544.7
2022,2022,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,PYP_MEUR,"Previous year prices, million euro",A,Annual,1092381.7
2023,2023,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,PYP_MEUR,"Previous year prices, million euro",A,Annual,1172883.9
2024,2024,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,PYP_MEUR,"Previous year prices, million euro",A,Annual,1246369.8
2025,2025,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,PYP_MEUR,"Previous year prices, million euro",A,Annual,1281381.9
1996,1996,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,4509.8
1997,1997,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,5294.5
1998,1998,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,5737.5
1999,1999,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,6028.8
2000,2000,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,6091.8
2001,2001,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,6131.6
2002,2002,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,6752.3
2003,2003,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,6880.2
2004,2004,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,7221.3
2005,2005,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,7397.9
2006,2006,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,8060.4
2007,2007,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,8527.4
2008,2008,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,7916.5
2009,2009,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,8617.4
2010,2010,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,8660.5
2011,2011,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,8712.8
2012,2012,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,8369.4
2013,2013,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,8709.1
2014,2014,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,9081.8
2015,2015,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,9095.7
2016,2016,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,8981.1
2017,2017,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,9311.1
2018,2018,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,9556.3
2019,2019,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,9689.6
2020,2020,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,8321.5
2021,2021,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,9259.3
2022,2022,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,9045.9
2023,2023,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,10403.2
2024,2024,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,11001.0
2025,2025,IT,Italy,P31_S15,Final consumption expenditure of NPISH,PYP_MEUR,"Previous year prices, million euro",A,Annual,11879.9
1996,1996,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,70033.1
1997,1997,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,80357.2
1998,1998,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,88023.0
1999,1999,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,87897.6
2000,2000,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,92243.1
2001,2001,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,99603.3
2002,2002,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,103750.1
2003,2003,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,109006.1
2004,2004,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,115108.8
2005,2005,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,120717.2
2006,2006,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,123872.3
2007,2007,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,128365.2
2008,2008,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,134049.4
2009,2009,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,136625.9
2010,2010,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,138287.1
2011,2011,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,139639.1
2012,2012,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,137770.7
2013,2013,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,138200.6
2014,2014,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,134966.6
2015,2015,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,133100.7
2016,2016,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,136398.3
2017,2017,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,137578.4
2018,2018,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,138066.6
2019,2019,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,141903.4
2020,2020,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,144223.2
2021,2021,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,144647.5
2022,2022,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,150559.1
2023,2023,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,155673.1
2024,2024,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,161360.9
2025,2025,IT,Italy,P32_S13,Collective consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,166087.1
1996,1996,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,873934.5
1997,1997,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1017454.3
1998,1998,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1092005.6
1999,1999,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1135125.7
2000,2000,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1196939.5
2001,2001,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1257991.1
2002,2002,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1307196.7
2003,2003,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1352654.1
2004,2004,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1408000.7
2005,2005,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1460539.3
2006,2006,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1527299.7
2007,2007,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1592545.1
2008,2008,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1606683.3
2009,2009,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1586439.3
2010,2010,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1620266.0
2011,2011,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1639494.3
2012,2012,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1582060.5
2013,2013,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1572509.3
2014,2014,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1587155.2
2015,2015,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1612774.1
2016,2016,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1642228.9
2017,2017,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1677297.7
2018,2018,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1714856.9
2019,2019,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1731150.7
2020,2020,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1600326.4
2021,2021,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1760101.7
2022,2022,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,1906163.9
2023,2023,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,2040304.5
2024,2024,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,2122399.0
2025,2025,IT,Italy,P3_P5,Final consumption expenditure and gross capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,2183590.9
1996,1996,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,1098912.3
1997,1997,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,1274587.2
1998,1998,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,1363514.4
1999,1999,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,1405319.0
2000,2000,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,1502411.7
2001,2001,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,1584645.5
2002,2002,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,1632178.3
2003,2003,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,1678144.2
2004,2004,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,1752993.2
2005,2005,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,1820534.4
2006,2006,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,1924822.5
2007,2007,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2024248.0
2008,2008,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2034030.8
2009,2009,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,1947632.2
2010,2010,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2013925.8
2011,2011,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2062552.0
2012,2012,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2030375.2
2013,2013,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2030611.4
2014,2014,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2055590.8
2015,2015,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2099661.5
2016,2016,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2138310.0
2017,2017,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2194628.5
2018,2018,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2251842.2
2019,2019,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2285652.2
2020,2020,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2082135.5
2021,2021,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2307398.7
2022,2022,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2537201.9
2023,2023,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2740318.7
2024,2024,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2833356.1
2025,2025,IT,Italy,P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PYP_MEUR,"Previous year prices, million euro",A,Annual,2904441.2
1996,1996,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,158284.1
1997,1997,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,183587.0
1998,1998,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,199049.3
1999,1999,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,202427.4
2000,2000,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,214580.3
2001,2001,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,234022.0
2002,2002,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,244994.3
2003,2003,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,255771.2
2004,2004,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,268974.4
2005,2005,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,282162.0
2006,2006,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,293451.4
2007,2007,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,306082.7
2008,2008,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,314139.0
2009,2009,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,324398.6
2010,2010,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,328325.8
2011,2011,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,327181.9
2012,2012,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,322833.4
2013,2013,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,322017.8
2014,2014,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,321413.5
2015,2015,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,320704.7
2016,2016,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,322924.3
2017,2017,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,327187.5
2018,2018,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,331350.6
2019,2019,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,334285.7
2020,2020,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,338278.2
2021,2021,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,354237.5
2022,2022,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,364789.0
2023,2023,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,380187.7
2024,2024,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,389301.3
2025,2025,IT,Italy,P3_S13,Final consumption expenditure of general government,PYP_MEUR,"Previous year prices, million euro",A,Annual,400309.1
1996,1996,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,619528.2
1997,1997,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,724894.2
1998,1998,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,776402.4
1999,1999,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,805930.8
2000,2000,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,847027.2
2001,2001,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,886555.3
2002,2002,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,912840.5
2003,2003,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,946462.4
2004,2004,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,985964.3
2005,2005,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1025253.5
2006,2006,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1063797.3
2007,2007,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1106992.1
2008,2008,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1120483.4
2009,2009,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1143601.0
2010,2010,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1151190.1
2011,2011,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1165668.1
2012,2012,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1155042.4
2013,2013,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1157472.4
2014,2014,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1173852.4
2015,2015,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1195621.9
2016,2016,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1203876.9
2017,2017,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1224742.1
2018,2018,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1247703.1
2019,2019,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1260626.3
2020,2020,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1157764.7
2021,2021,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1232134.8
2022,2022,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1306611.5
2023,2023,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1397398.5
2024,2024,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1474310.2
2025,2025,IT,Italy,P41,Actual individual consumption,PYP_MEUR,"Previous year prices, million euro",A,Annual,1515603.9
1996,1996,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,182858.9
1997,1997,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,208238.9
1998,1998,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,224449.7
1999,1999,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,237438.2
2000,2000,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,256441.4
2001,2001,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,270588.9
2002,2002,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,287350.4
2003,2003,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,293046.9
2004,2004,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,302789.5
2005,2005,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,316503.8
2006,2006,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,333379.1
2007,2007,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,347434.7
2008,2008,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,344877.7
2009,2009,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,317614.5
2010,2010,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,321692.4
2011,2011,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,322438.5
2012,2012,IT,Italy,P51G,Gross fixed capital formation,PYP_MEUR,"Previous year prices, million euro",A,Annual,297490.2
